Actual Flow Rate Ratio,Actual Weber No,Actual Capillary No,Predicted Flow Rate Ratio,Predicted Weber No,Predicted Capillary No
1.6666700000000003,0.0040000000000000036,0.0012399999999999078,1.7690365314483643,-0.024209320545196533,0.0014301538467407227
1.6666700000000003,0.0029999999999998916,0.0009300000000000974,2.0025572776794434,0.00900125503540039,0.0007517337799072266
1.6666700000000003,0.0023999999999999577,0.0007440000000000779,1.8666045665740967,0.004786372184753418,0.000748753547668457
1.6666700000000003,0.0020000000000000018,0.0006200000000000649,1.8145942687988281,0.0031256675720214844,0.0007475614547729492
1.6666700000000003,0.0017142900000000072,0.0005314290000000277,1.7685308456420898,0.0016314983367919922,0.000746607780456543
1.6666700000000003,0.0015000000000000568,0.0004649999999999377,1.74253249168396,0.0007779598236083984,0.0007460117340087891
1.6666700000000003,0.0013333300000000214,0.0004133330000000157,1.711031436920166,-0.00026595592498779297,0.0007451772689819336
1.6666700000000003,0.0012000000000000899,0.00037200000000003897,1.7269737720489502,0.0002638101577758789,0.0007456541061401367
1.4285699999999997,0.006750000000000034,0.0043400000000000105,1.1816885471343994,0.015545845031738281,0.0037784576416015625
1.4285699999999997,0.003374999999999906,0.0021700000000000053,1.1809940338134766,-0.02837616205215454,0.002471327781677246
1.4285699999999997,0.0022500000000000853,0.0014466699999999832,1.4447312355041504,-0.031941354274749756,0.0017139911651611328
1.4285699999999997,0.001687500000000064,0.0010850000000000026,2.111039876937866,-0.012042224407196045,0.0013399124145507812
1.4285699999999997,0.0013499999999999623,0.0008680000000000909,1.7931053638458252,0.0024313926696777344,0.0007470846176147461
1.4285699999999997,0.0011250000000000426,0.0007233330000000482,1.7544350624084473,0.0011695623397827148,0.0007462501525878906
1.4285699999999997,0.0009642860000000919,0.0006200000000000649,1.6857964992523193,-0.001110076904296875,0.0007445812225341797
1.4285699999999997,0.000843750000000032,0.0005424999999998903,1.648512601852417,-0.0023709535598754883,0.0007436275482177734
1.4285699999999997,0.0007500000000000284,0.0004822220000000321,1.622678279876709,-0.0032539963722229004,0.0007431507110595703
1.4285699999999997,0.0006749999999999812,0.00043400000000004546,1.621107816696167,-0.0033078789710998535,0.0007430315017700195
1.25,0.0029999999999998916,0.0049600000000000755,1.2625007629394531,0.01878511905670166,0.003865361213684082
1.25,0.0015000000000000568,0.0024800000000000377,1.140185832977295,-0.03565090894699097,0.0024210214614868164
1.25,0.0009999999999998899,0.0016533299999998974,1.2686305046081543,-0.043328166007995605,0.0017718076705932617
1.25,0.0007500000000000284,0.0012399999999999078,1.8376545906066895,-0.020928621292114258,0.0013821125030517578
1.25,0.0005999999999999339,0.000992000000000104,2.00105619430542,-0.019901752471923828,0.0013670921325683594
1.25,0.0004999999999999449,0.0008266669999998921,1.7591009140014648,0.0013227462768554688,0.0007462501525878906
1.25,0.0004285710000000442,0.0007085710000001022,1.6154274940490723,-0.003503143787384033,0.0007429122924804688
1.25,0.0003750000000000142,0.0006200000000000649,1.553788185119629,-0.005647897720336914,0.0007413625717163086
1.25,0.0003333329999999357,0.0005511110000000485,1.56778883934021,-0.0051566362380981445,0.0007417201995849609
1.25,0.00029999999999996696,0.000496000000000052,1.596581220626831,-0.0041539669036865234,0.0007424354553222656
1.11111,0.0007500000000000284,0.005579999999999918,1.4716854095458984,0.0360713005065918,0.004633545875549316
1.11111,0.0003750000000000142,0.00279000000000007,1.000976800918579,-0.04093527793884277,0.002373337745666504
1.11111,0.0002500000000000835,0.0018599999999999728,1.0596954822540283,-0.07464849948883057,0.0016502141952514648
1.11111,0.0001875000000000071,0.001395000000000035,1.563272476196289,-0.022311747074127197,0.001369476318359375
1.11111,0.0001500000000000945,0.0011159999999998949,1.6235876083374023,-0.01709669828414917,0.0013512372970581055
1.11111,0.00012499999999993072,0.0009300000000000974,1.6921989917755127,-0.02719980478286743,0.0013895034790039062
1.11111,0.00010714299999992072,0.0007971430000000002,1.5502915382385254,-0.00577092170715332,0.0007413625717163086
1.11111,9.379999999992172e-05,0.0006975000000000176,1.3518218994140625,-0.013021409511566162,0.0007361173629760742
1.11111,8.330000000000837e-05,0.0006200000000000649,1.311049222946167,-0.014579474925994873,0.0007349252700805664
1.11111,7.500000000004725e-05,0.0005580000000000584,1.2922229766845703,-0.015307366847991943,0.0007344484329223633
1.0,0.0,0.006199999999999983,1.3707845211029053,0.013730883598327637,0.004351139068603516
1.0,0.0,0.0031000000000001027,0.9562925100326538,-0.03513568639755249,0.0026209354400634766
1.0,0.0,0.002066670000000048,0.9170068502426147,-0.07153451442718506,0.001646280288696289
1.0,0.0,0.0015499999999999403,1.2807056903839111,-0.02618926763534546,0.0014009475708007812
1.0,0.0,0.0012399999999999078,1.4253265857696533,-0.01660984754562378,0.0013464689254760742
1.0,0.0,0.0010333300000000545,1.3985233306884766,-0.033455610275268555,0.001408219337463379
1.0,0.0,0.0008857140000000374,1.3918919563293457,-0.04419541358947754,0.0014483928680419922
1.0,0.0,0.0007749999999999702,1.4770452976226807,0.0009658336639404297,0.0008965730667114258
1.0,0.0,0.0006888890000000814,1.3024086952209473,-0.010845720767974854,0.0008414983749389648
1.0,0.0,0.0006200000000000649,1.3423857688903809,-0.01041346788406372,0.0008137226104736328
19.99999999999999,0.27075000000000005,0.0006200000000000649,16.70392608642578,0.26570069789886475,0.00042808055877685547
19.99999999999999,0.13537500000000002,0.00031000000000003247,29.726306915283203,0.15002644062042236,0.00024366378784179688
19.99999999999999,0.09024999999999994,0.00020666700000004923,20.407548904418945,0.07063627243041992,0.0001550912857055664
19.99999999999999,0.0676874999999999,0.00015499999999990521,18.92416000366211,0.06260883808135986,0.00017249584197998047
19.99999999999999,0.05414999999999992,0.000124000000000013,23.51572036743164,0.04063832759857178,0.00010085105895996094
19.99999999999999,0.04512500000000008,0.00010333299999998324,19.155637741088867,0.023250818252563477,0.00013959407806396484
19.99999999999999,0.038678599999999896,8.859999999999424e-05,22.422510147094727,0.023826241493225098,0.00010120868682861328
19.99999999999999,0.03384380000000009,7.749999999995261e-05,18.257917404174805,-0.0010991096496582031,0.00013518333435058594
19.99999999999999,0.030083300000000035,6.890000000003837e-05,18.637718200683594,0.013918399810791016,0.00013947486877441406
19.99999999999999,0.02707499999999996,6.20000000000065e-05,14.949953079223633,-0.008848726749420166,0.00017321109771728516
10.000000000000002,0.24299999999999988,0.0012399999999999078,10.27147388458252,0.2702791690826416,0.0010203123092651367
10.000000000000002,0.12149999999999994,0.0006200000000000649,9.864928245544434,0.12590909004211426,0.00043976306915283203
10.000000000000002,0.08099999999999996,0.0004133330000000157,9.80966567993164,0.10222113132476807,0.0003933906555175781
10.000000000000002,0.06075000000000008,0.00031000000000003247,9.811412811279297,0.07660257816314697,0.00034117698669433594
10.000000000000002,0.04859999999999998,0.000248000000000026,10.230060577392578,0.08312118053436279,0.0003587007522583008
10.000000000000002,0.04049999999999998,0.00020666700000004923,10.247032165527344,0.05009722709655762,0.00034296512603759766
10.000000000000002,0.03471430000000009,0.0001771429999999352,10.492881774902344,0.031405091285705566,0.00032150745391845703
10.000000000000002,0.03037500000000004,0.00015499999999990521,11.100946426391602,0.026505708694458008,0.00029850006103515625
10.000000000000002,0.026999999999999913,0.00013777800000003282,10.812231063842773,0.01759648323059082,0.00031769275665283203
10.000000000000002,0.02429999999999999,0.000124000000000013,10.612245559692383,0.019783735275268555,0.00032639503479003906
6.66667,0.21675,0.0018599999999999728,8.126909255981445,1.4597530364990234,0.0032619237899780273
6.66667,0.10837500000000011,0.0009300000000000974,7.107935905456543,0.12933027744293213,0.0006345510482788086
6.66667,0.07224999999999993,0.0006200000000000649,6.665918827056885,0.0510256290435791,0.0004558563232421875
6.66667,0.054187500000000055,0.0004649999999999377,7.750995635986328,0.043831706047058105,0.00043082237243652344
6.66667,0.04335,0.00037200000000003897,6.789546966552734,0.035501718521118164,0.0004143714904785156
6.66667,0.03612499999999996,0.00031000000000003247,7.4906463623046875,0.03743636608123779,0.00041556358337402344
6.66667,0.030964299999999945,0.00026571399999997247,8.031476020812988,0.03359842300415039,0.00040280818939208984
6.66667,0.027093800000000057,0.00023250000000007987,7.581843376159668,0.02980518341064453,0.00039505958557128906
6.66667,0.02408330000000003,0.00020666700000004923,7.134530067443848,0.025882244110107422,0.0003871917724609375
6.66667,0.02167500000000011,0.00018600000000001948,7.375724792480469,0.030216217041015625,0.0003972053527832031
5.0,0.19199999999999995,0.0024800000000000377,4.750790119171143,0.17644727230072021,0.0022929906845092773
5.0,0.09600000000000009,0.0012399999999999078,4.328588962554932,0.05829179286956787,0.0013208389282226562
5.0,0.06400000000000006,0.0008266669999998921,4.386759281158447,0.058801889419555664,0.0006413459777832031
5.0,0.04800000000000004,0.0006200000000000649,4.385115146636963,0.03429245948791504,0.0005494356155395508
5.0,0.03839999999999999,0.000496000000000052,4.344714641571045,0.030425310134887695,0.0005412101745605469
5.0,0.03200000000000003,0.0004133330000000157,4.430935382843018,0.026510238647460938,0.0005224943161010742
5.0,0.027428599999999914,0.00035428600000009247,4.455312728881836,0.02101719379425049,0.0005040168762207031
5.0,0.02400000000000002,0.00031000000000003247,4.59390926361084,0.014162302017211914,0.0004723072052001953
5.0,0.0213333,0.00027555600000006564,4.51938533782959,0.01937425136566162,0.0004940032958984375
5.0,0.019200000000000106,0.000248000000000026,4.943491458892822,0.009780287742614746,0.0004323720932006836
3.999999999999999,0.16874999999999996,0.0031000000000001027,3.5220770835876465,0.11301732063293457,0.0030655860900878906
3.999999999999999,0.08437500000000009,0.0015499999999999403,4.056827545166016,0.0404132604598999,0.0013533830642700195
3.999999999999999,0.05624999999999991,0.0010333300000000545,3.779113292694092,0.03900265693664551,0.0013288259506225586
3.999999999999999,0.042187500000000044,0.0007749999999999702,4.324258804321289,0.0717620849609375,0.0007222890853881836
3.999999999999999,0.03374999999999995,0.0006200000000000649,3.947927474975586,0.03769803047180176,0.0006028413772583008
3.999999999999999,0.028124999999999956,0.0005166670000000817,3.5426340103149414,0.02894759178161621,0.0006227493286132812
3.999999999999999,0.024107099999999937,0.0004428569999999077,3.841259479522705,0.020296573638916016,0.0005537271499633789
3.999999999999999,0.02109380000000005,0.0003874999999999851,3.8742337226867676,0.01960885524749756,0.0005488395690917969
3.999999999999999,0.018750000000000044,0.0003444439999999993,4.223675727844238,0.0032683610916137695,0.0004687309265136719
3.999999999999999,0.016874999999999973,0.00031000000000003247,4.210453510284424,0.0009145736694335938,0.00046253204345703125
3.33333,0.14700000000000002,0.0037199999999999456,3.035862445831299,0.1418759822845459,0.0034825801849365234
3.33333,0.0734999999999999,0.0018599999999999728,3.778616428375244,0.08117127418518066,0.0020607709884643555
3.33333,0.04899999999999993,0.0012399999999999078,3.9379143714904785,0.0791555643081665,0.0013976097106933594
3.33333,0.03675000000000006,0.0009300000000000974,3.247300148010254,0.05227243900299072,0.0008498430252075195
3.33333,0.029400000000000093,0.0007440000000000779,3.372624397277832,0.034734249114990234,0.0006651878356933594
3.33333,0.024499999999999966,0.0006200000000000649,3.239974021911621,0.020218253135681152,0.0006310939788818359
3.33333,0.020999999999999908,0.0005314290000000277,3.2194466590881348,0.015337705612182617,0.000613093376159668
3.33333,0.01837500000000003,0.0004649999999999377,3.2191286087036133,0.013872861862182617,0.0006067752838134766
3.33333,0.016333300000000106,0.0004133330000000157,3.3260598182678223,0.01232767105102539,0.0005831718444824219
3.33333,0.014699999999999935,0.00037200000000003897,3.208098888397217,0.007307529449462891,0.0005797147750854492
2.8571400000000002,0.12674999999999992,0.0043400000000000105,2.8957221508026123,0.13551104068756104,0.003915309906005859
2.8571400000000002,0.06337499999999996,0.0021700000000000053,3.5067429542541504,0.08344316482543945,0.0023505687713623047
2.8571400000000002,0.0422499999999999,0.0014466699999999832,3.4550976753234863,0.026056289672851562,0.0013363361358642578
2.8571400000000002,0.03168750000000009,0.0010850000000000026,3.1857662200927734,0.016003727912902832,0.0013390779495239258
2.8571400000000002,0.025349999999999984,0.0008680000000000909,2.8602547645568848,0.03594088554382324,0.0008785724639892578
2.8571400000000002,0.02112500000000006,0.0007233330000000482,3.086092472076416,0.035170912742614746,0.0007628202438354492
2.8571400000000002,0.01810709999999993,0.0006200000000000649,2.508526563644409,0.0198214054107666,0.0007758140563964844
2.8571400000000002,0.015843800000000074,0.0005424999999998903,2.5208351612091064,0.01609337329864502,0.0007528066635131836
2.8571400000000002,0.01408330000000002,0.0004822220000000321,2.56855845451355,0.012527108192443848,0.0007287263870239258
2.8571400000000002,0.012674999999999992,0.00043400000000004546,2.7858965396881104,0.0074615478515625,0.0006322860717773438
2.5,0.1080000000000001,0.0049600000000000755,2.4154229164123535,0.1344395875930786,0.004487276077270508
2.5,0.05400000000000005,0.0024800000000000377,2.6282706260681152,0.10084819793701172,0.0027102231979370117
2.5,0.03600000000000003,0.0016533299999998974,3.0575623512268066,0.055075645446777344,0.0016363859176635742
2.5,0.026999999999999913,0.0012399999999999078,2.919105291366577,0.008487820625305176,0.0013316869735717773
2.5,0.021600000000000064,0.000992000000000104,2.7956531047821045,0.005457043647766113,0.0013259649276733398
2.5,0.018000000000000016,0.0008266669999998921,2.801316738128662,0.028307795524597168,0.0007969141006469727
2.5,0.015428599999999904,0.0007085710000001022,2.8172929286956787,0.029177427291870117,0.0007984638214111328
2.5,0.013500000000000068,0.0006200000000000649,2.8426034450531006,0.024396061897277832,0.0007492303848266602
2.5,0.01200000000000001,0.0005511110000000485,2.724548101425171,0.02408897876739502,0.0007892847061157227
2.5,0.01079999999999992,0.000496000000000052,2.6977827548980713,0.023166894912719727,0.0007860660552978516
2.22222,0.09074999999999989,0.005579999999999918,2.0812902450561523,0.1167593002319336,0.0047615766525268555
2.22222,0.04537499999999994,0.00279000000000007,2.472738027572632,0.12144196033477783,0.0034455060958862305
2.22222,0.03025000000000011,0.0018599999999999728,2.581782817840576,0.09592795372009277,0.0021479129791259766
2.22222,0.02268749999999997,0.001395000000000035,2.6360108852386475,0.015283465385437012,0.0012917518615722656
2.22222,0.01814999999999989,0.0011159999999998949,2.441471576690674,-0.00015687942504882812,0.0013006925582885742
2.22222,0.015125000000000055,0.0009300000000000974,2.6300208568573,0.02337026596069336,0.0008209943771362305
2.22222,0.012964299999999929,0.0007971430000000002,2.647280693054199,0.02229773998260498,0.0007828474044799805
2.22222,0.011343799999999904,0.0006975000000000176,2.611619234085083,0.021669745445251465,0.0007810592651367188
2.22222,0.010083300000000017,0.0006200000000000649,2.575943946838379,0.02103579044342041,0.000779271125793457
2.22222,0.009074999999999944,0.0005580000000000584,2.5405566692352295,0.0204010009765625,0.0007774829864501953
2.0000000000000004,0.07499999999999996,0.006199999999999983,1.9533324241638184,0.12410986423492432,0.005066990852355957
2.0000000000000004,0.03750000000000009,0.0031000000000001027,1.9664149284362793,0.08848011493682861,0.0035475492477416992
2.0000000000000004,0.02499999999999991,0.002066670000000048,2.0955376625061035,0.09127199649810791,0.0026105642318725586
2.0000000000000004,0.018750000000000044,0.0015499999999999403,2.3299942016601562,0.011322498321533203,0.0013742446899414062
2.0000000000000004,0.014999999999999902,0.0012399999999999078,2.2947163581848145,0.002817511558532715,0.0012881755828857422
2.0000000000000004,0.012499999999999956,0.0010333300000000545,2.346487045288086,-6.443262100219727e-05,0.001299142837524414
2.0000000000000004,0.010714300000000065,0.0008857140000000374,2.324821710586548,0.016397476196289062,0.0007662773132324219
2.0000000000000004,0.009374999999999911,0.0007749999999999702,2.3002915382385254,0.01592695713043213,0.0007648468017578125
2.0000000000000004,0.008333329999999917,0.0006888890000000814,2.3055596351623535,0.016028404235839844,0.0007652044296264648
2.0000000000000004,0.007500000000000062,0.0006200000000000649,2.2668049335479736,0.015279293060302734,0.0007630586624145508
30.0,0.6307499999999999,0.0006200000000000649,37.148155212402344,0.7370713949203491,0.0004924535751342773
30.0,0.31537499999999996,0.00031000000000003247,31.102203369140625,0.31218087673187256,0.0003038644790649414
30.0,0.21025000000000005,0.00020666700000004923,29.580331802368164,0.20368993282318115,0.0002319812774658203
30.0,0.15768800000000005,0.00015499999999990521,29.00580406188965,0.15124595165252686,0.00020301342010498047
30.0,0.12614999999999998,0.000124000000000013,30.033550262451172,0.09367060661315918,9.512901306152344e-05
30.0,0.10512499999999991,0.00010333299999998324,31.045921325683594,0.1089479923248291,0.0001176595687866211
30.0,0.0901071,8.859999999999424e-05,28.673049926757812,0.09405314922332764,0.00012421607971191406
30.0,0.07884380000000002,7.749999999995261e-05,28.52294158935547,0.06860005855560303,5.936622619628906e-05
30.0,0.07008330000000007,6.890000000003837e-05,32.121578216552734,0.08127021789550781,3.62396240234375e-05
30.0,0.06307499999999999,6.20000000000065e-05,18.3593807220459,0.006047725677490234,0.00013339519500732422
14.999999999999998,0.5880000000000001,0.0012399999999999078,20.073312759399414,0.6721401214599609,0.0005831718444824219
14.999999999999998,0.29400000000000004,0.0006200000000000649,13.760115623474121,0.27339470386505127,0.00046432018280029297
14.999999999999998,0.19599999999999995,0.0004133330000000157,15.592172622680664,0.2038886547088623,0.0002714395523071289
14.999999999999998,0.14700000000000002,0.00031000000000003247,15.087602615356445,0.13716351985931396,0.00022470951080322266
14.999999999999998,0.11759999999999993,0.000248000000000026,14.003016471862793,0.15072786808013916,0.0003008842468261719
14.999999999999998,0.09800000000000009,0.00020666700000004923,12.694596290588379,0.11239135265350342,0.00035190582275390625
14.999999999999998,0.08400000000000007,0.0001771429999999352,13.191408157348633,0.09140968322753906,0.0002726316452026367
14.999999999999998,0.0734999999999999,0.00015499999999990521,13.499792098999023,0.05964255332946777,0.00024688243865966797
14.999999999999998,0.06533330000000004,0.00013777800000003282,13.9706392288208,0.04939472675323486,0.00023257732391357422
14.999999999999998,0.05879999999999996,0.000124000000000013,14.776201248168945,0.04227566719055176,0.00021159648895263672
10.000000000000002,0.5467499999999998,0.0018599999999999728,10.190731048583984,0.46501612663269043,0.0015941858291625977
10.000000000000002,0.2733749999999999,0.0009300000000000974,11.495713233947754,0.3826100826263428,0.000529170036315918
10.000000000000002,0.18225000000000002,0.0006200000000000649,10.317018508911133,0.19488096237182617,0.0005049705505371094
10.000000000000002,0.13668799999999992,0.0004649999999999377,10.692790031433105,0.13148987293243408,0.0003712177276611328
10.000000000000002,0.10935000000000006,0.00037200000000003897,10.89182186126709,0.09585165977478027,0.0003603696823120117
10.000000000000002,0.0911249999999999,0.00031000000000003247,11.00416088104248,0.0796128511428833,0.0003581047058105469
10.000000000000002,0.07810709999999998,0.00026571399999997247,9.906475067138672,0.06562614440917969,0.00036156177520751953
10.000000000000002,0.06834380000000007,0.00023250000000007987,10.484359741210938,0.07343935966491699,0.00032067298889160156
10.000000000000002,0.06075000000000008,0.00020666700000004923,10.639436721801758,0.058036208152770996,0.00030493736267089844
10.000000000000002,0.05467500000000003,0.00018600000000001948,11.011432647705078,0.035378336906433105,0.00029909610748291016
7.5,0.5070000000000001,0.0024800000000000377,8.269952774047852,0.7113339900970459,0.003081083297729492
7.5,0.25350000000000006,0.0012399999999999078,7.438037872314453,0.24934792518615723,0.0012316703796386719
7.5,0.16900000000000004,0.0008266669999998921,7.134079933166504,0.18485808372497559,0.0007214546203613281
7.5,0.12674999999999992,0.0006200000000000649,8.274703025817871,0.16579651832580566,0.0006048679351806641
7.5,0.10139999999999993,0.000496000000000052,7.661459922790527,0.10133707523345947,0.0005191564559936523
7.5,0.08450000000000002,0.0004133330000000157,7.196894645690918,0.06908249855041504,0.0004987716674804688
7.5,0.07242860000000007,0.00035428600000009247,7.207805633544922,0.08795392513275146,0.0005263090133666992
7.5,0.06337499999999996,0.00031000000000003247,7.741320610046387,0.0774390697479248,0.0004981756210327148
7.5,0.05633329999999992,0.00027555600000006564,7.409207344055176,0.05836081504821777,0.00047016143798828125
7.5,0.05069999999999997,0.000248000000000026,7.487420082092285,0.053818464279174805,0.00045812129974365234
5.999999999999999,0.46875,0.0031000000000001027,7.112420082092285,0.5972604751586914,0.003683924674987793
5.999999999999999,0.234375,0.0015499999999999403,5.7255635261535645,0.3177725076675415,0.001540541648864746
5.999999999999999,0.15625,0.0010333300000000545,6.301478385925293,0.16763508319854736,0.0007916688919067383
5.999999999999999,0.11718800000000007,0.0007749999999999702,6.543574810028076,0.12906646728515625,0.0006375312805175781
5.999999999999999,0.09375,0.0006200000000000649,6.083725929260254,0.12616169452667236,0.0007405281066894531
5.999999999999999,0.078125,0.0005166670000000817,6.268965244293213,0.11084485054016113,0.000668644905090332
5.999999999999999,0.06696429999999998,0.0004428569999999077,6.599061012268066,0.08742177486419678,0.0005178451538085938
5.999999999999999,0.05859379999999992,0.0003874999999999851,6.461399555206299,0.059458255767822266,0.0004545450210571289
5.999999999999999,0.052083300000000055,0.0003444439999999993,6.663793563842773,0.04661881923675537,0.00041806697845458984
5.999999999999999,0.046875,0.00031000000000003247,6.476913928985596,0.042078614234924316,0.00041425228118896484
5.0,0.4319999999999997,0.0037199999999999456,5.331270694732666,0.49393975734710693,0.004097700119018555
5.0,0.21599999999999997,0.0018599999999999728,5.081587314605713,0.2136390209197998,0.001723647117614746
5.0,0.1439999999999999,0.0012399999999999078,4.501279354095459,0.10963022708892822,0.001378178596496582
5.0,0.1080000000000001,0.0009300000000000974,4.99077844619751,0.09219026565551758,0.0008202791213989258
5.0,0.08640000000000003,0.0007440000000000779,4.882672309875488,0.06945908069610596,0.0006642341613769531
5.0,0.07200000000000006,0.0006200000000000649,5.391304969787598,0.04605269432067871,0.0005066394805908203
5.0,0.0617143,0.0005314290000000277,5.294501304626465,0.03522443771362305,0.0004831552505493164
5.0,0.05400000000000005,0.0004649999999999377,5.369338512420654,0.02064502239227295,0.0004355907440185547
5.0,0.04800000000000004,0.0004133330000000157,5.043093204498291,0.006096243858337402,0.0004137754440307617
5.0,0.043199999999999905,0.00037200000000003897,4.927924156188965,0.000985860824584961,0.00040650367736816406
4.28571,0.39674999999999994,0.0043400000000000105,3.9710373878479004,0.33784019947052,0.004001617431640625
4.28571,0.19837499999999997,0.0021700000000000053,4.430413722991943,0.14660513401031494,0.0019341707229614258
4.28571,0.13224999999999998,0.0014466699999999832,4.148728370666504,0.09063553810119629,0.0013425350189208984
